***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,FolHerbario,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,20,,,,,,Num Repeats:,20,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,42.35,,,,,,System Temp (C):,42.45,,,,,,,
Humidity (%):,42.44,,,,,,Humidity (%):,43.11,,,,,,,
Lamp ADC:,3066,3081,829,851,,,Lamp ADC:,3066,3081,829,852,,,,
Data Date-Time:,2025/04/03T11:27:04,,,,,,Data Date-Time:,2025/04/03T11:26:08,,,,,,,
Total Measurement Time in sec:,6.4906469,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,0.392694521123758,0.0064508848494657,-3.36963000867986E-05,,,,,
Serial Number:,C23R003,(95UB125GC0VC23R003),,,,,Pixel to Wavelength Coefficients:,1737.96619343203,-0.927679554192883,-0.000240514673521399,,,,,
GUI Version:,3.13.1,Revision:,930,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.10,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.3.1,,,,,,Total Time(hh:mm:ss):,14min 21sec ,,,,,,,
UUID:,DE:67:0C:88:67:47:5F:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,F,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,C,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.114121469303,0.277988288357842,104720,55213
904.983805426851,0.276197448978598,113059,59856
908.849160120276,0.275189246428805,121211,64321
913.996231967317,0.272262445572401,132807,70951
917.851485044454,0.271830489386001,144149,77087
921.702408857468,0.271235074006899,157266,84217
925.549003406358,0.268324990365046,173268,93410
929.391268691125,0.267718056589405,191779,103534
933.229204711769,0.26665962099137,211507,114463
937.062811468289,0.266079271671596,232149,125802
942.16755273279,0.264258294400159,258053,140427
945.991057873023,0.264345950496781,276180,150261
949.810233749132,0.262612177942597,293110,160110
953.625080361117,0.261800501821818,309474,169365
957.435597708979,0.261185114461632,325883,178598
961.241785792718,0.260233924584887,341436,187532
966.309968826844,0.259779439390193,361180,198584
970.106055294295,0.259377343033294,375159,206461
973.897812497622,0.258597442131934,387375,213567
977.685240436826,0.258410184487699,398681,219895
981.468339111907,0.258362720320579,408929,225572
985.247108522864,0.258055761229926,417082,230232
989.021548669698,0.256877498355804,423334,234318
994.047401121285,0.256707595542896,429650,237907
997.811739651831,0.25596103432966,433421,240408
1001.57174891825,0.255922304443572,436894,242356
1005.32742892055,0.255485097996599,438502,243493
1009.07877965873,0.255055697618255,440179,244666
1012.82580113278,0.254770105758409,441301,245451
1016.56849334271,0.254766939005234,442141,245920
1021.55201521176,0.25446155787488,442371,246221
1025.2846058054,0.254042532261432,441799,246140
1029.01286713492,0.253526911298995,440823,245888
1032.73679920031,0.253868369067536,439912,245187
1036.45640200158,0.253626421547397,439138,244892
1040.17167553873,0.253099847758797,439299,245279
1045.1186391774,0.252259826406828,439789,246028
1048.82381109826,0.252714237752923,439471,245593
1052.524653755,0.252568907148771,439510,245697
1056.22116714761,0.252198594759769,440853,246658
1059.9133512761,0.252424338335869,441692,246999
1063.60120614046,0.252203555534261,442245,247434
1067.28473174071,0.252419645826175,443057,247765
1072.18936479684,0.252369045150011,444881,248814
1075.86278878079,0.251758896453659,446499,250070
1079.53188350063,0.25214855742418,449198,251356
1083.19664895633,0.251835411976412,451319,252725
1086.85708514792,0.251749606038341,453592,254048
1090.51319207538,0.252183399329174,454703,254416
1094.16496973872,0.251782876749721,456298,255544
1099.02727221231,0.251668059814994,458407,256793
1102.66894825936,0.251665131888445,460671,258063
1106.30629504229,0.25167275555888,462732,259213
1109.93931256109,0.251625089237744,464675,260330
1113.56800081577,0.251666866171937,466819,261506
1117.19235980633,0.251714527481763,469184,262802
1120.81238953276,0.251927233535501,471593,264022
1125.63236142381,0.252112424280815,475209,265933
1129.24228953396,0.252322424010418,477704,267200
1132.84788837998,0.252448433913819,480391,268625
1136.44915796188,0.252591434736715,483263,270142
1140.04609827965,0.252744209801382,486350,271772
1143.6387093333,0.252766571443561,489251,273379
1148.42212299398,0.253311778192757,493840,275597
1152.00463243134,0.253393979185363,497966,277847
1155.58281260458,0.253970014501418,502331,279911
1159.1566635137,0.254107700727111,506393,282085
1162.72618515869,0.254333497348648,511161,284593
1166.29137753957,0.254799791811215,515860,286901
1169.85224065631,0.254370241303749,521037,290067
1174.59332373445,0.255603556378378,528883,293600
1178.14408523491,0.255121339157154,534853,297244
1181.69051747124,0.255705462367787,541135,300331
1185.23262044346,0.255599045302727,548161,304305
1188.77039415154,0.255543640626419,554703,307976
1192.30383859551,0.255978833293423,562195,311823
1195.83295377535,0.255969936089941,570109,316219
1200.53170627095,0.25542199966152,580536,322409
1204.0507198345,0.255206381639443,588442,326962
1207.56540413393,0.255463086642478,596717,331364
1211.07575916924,0.255153202128463,604929,336164
1214.58178494043,0.255048521253133,613327,340913
1218.08348144749,0.255029556756208,621196,345302
1222.74567571271,0.254331771290854,631137,351392
1226.23727060348,0.253450676644821,638053,355964
1229.72453623013,0.253769586363404,644956,359551
1233.20747259266,0.253462770804933,652384,363949
1236.68607969106,0.252956493472209,661747,369603
1240.16035752534,0.253147212601173,672570,375483
1243.63030609549,0.252955505732255,682663,381286
1248.25016977818,0.252915819563622,695947,388741
1251.71001673204,0.252245041716328,704983,394397
1255.16553442179,0.252684790653602,714030,399054
1258.61672284741,0.25265450142654,722647,403898
1262.06358200891,0.252780927105788,730852,408365
1265.50611190628,0.252361631530618,737928,412717
1268.94431253953,0.252378284158213,744581,416422
1273.52184563968,0.252666943162858,752564,420607
1276.94994465664,0.252389174716239,758722,424320
1280.37371440948,0.25218049649935,763721,427321
1283.79315489819,0.252157751799457,768433,429980
1287.20826612279,0.252481464389962,772540,431956
1290.61904808326,0.252545356487926,776791,434269
1295.16002295302,0.252734146634504,781726,436838
1298.56070329721,0.252719923411632,784143,438203
1301.95705437726,0.252551237338125,786366,439616
1305.3490761932,0.252457068787712,788980,441173
1308.73676874501,0.25283643273288,790432,441599
1312.1201320327,0.252790405014902,791959,442499
1315.49916605626,0.252713747973001,792331,442785
1319.99781034349,0.253235132098333,793238,442760
1323.36674275077,0.253227093083279,793587,442963
1326.73134589392,0.253558130139549,793215,442418
1330.09161977295,0.253903521854238,792861,441869
1333.44756438786,0.253843954302974,792406,441676
1336.79917973864,0.254248649613423,791850,440955
1340.1464658253,0.254457786733474,789788,439595
1344.60277952999,0.254877506050045,787311,437793
1347.93996400036,0.255636670164298,785044,435770
1351.27281920661,0.255939720900344,781296,433387
1354.60134514873,0.256298503771516,776298,430259
1357.92554182674,0.256629945993409,771611,427335
1361.24540924061,0.257214987778487,768451,425012
1364.56094739037,0.257823406942978,765822,422965
1368.97493051252,0.258146067722309,762876,421025
1372.28036704598,0.258444933917217,761345,419891
1375.58147431533,0.258832655369238,758056,417704
1378.87825232055,0.259313352875157,753009,414464
1382.17070106165,0.259630075619108,747613,411194
1385.45882053862,0.260494210235247,743225,407968
1389.83624543039,0.261505815964107,736522,403348
1393.11426329108,0.2627820653099,728844,397972
1396.38795188764,0.263901452328981,720843,392590
1399.65731122008,0.265295814393849,712866,387001
1402.92234128839,0.266928521513581,705868,381764
1406.18304209259,0.268646731711602,699678,376922
1409.43941363266,0.270780292721001,696106,373160
1413.77450794189,0.273730450384678,694003,369514
1417.02077786567,0.27538771154282,692963,367555
1420.26271852533,0.277771413637992,692540,365320
1423.50032992086,0.279545876639246,692465,363791
1426.73361205227,0.281520156787497,692553,362187
1429.96256491956,0.282840179015783,692281,360946
1433.18718852272,0.283899621828298,691930,359884
1437.47995224942,0.285051209036562,690650,358267
1440.69447423629,0.285630304912706,690506,357715
1443.90466695905,0.286053608466548,689394,356791
1447.11053041767,0.286132461036619,687977,355993
1450.31206461218,0.286613936003787,686374,354770
1453.50926954256,0.287422165139196,684842,353320
1457.76547503888,0.287212703714972,681195,351608
1460.95257835298,0.28756530262292,678772,350073
1464.13535240295,0.286765528906296,675162,348853
1467.31379718879,0.28711933246652,671511,346684
1470.48791271052,0.287424351782583,667577,344411
1473.65769896812,0.287370679368633,663066,342126
1476.8231559616,0.286887467101259,658693,340248
1481.03703087538,0.287045872096704,652800,337081
1484.19238625257,0.286802566364497,647191,334372
1487.34341236563,0.286275981702403,641972,332078
1490.49010921458,0.28647077334537,636775,329242
1493.63247679939,0.286211078886411,630988,326445
1496.77051512009,0.285663978218025,624713,323606
1499.90422417666,0.285304637150341,618591,320700
1504.0757685079,0.285392980982362,610066,316216
1507.19937594819,0.284457108833363,603091,313275
1510.31865412435,0.284557729299895,595981,309510
1513.43360303639,0.283854627024733,588644,306195
1516.5442226843,0.283402213590755,580647,302350
1519.65051306809,0.28281270811839,573402,298983
1522.75247418776,0.282397572030187,565535,295163
1526.88168793646,0.281785054608296,555401,290283
1529.97354743984,0.281230040805585,547117,286319
1533.0610776791,0.281213311033465,538805,281980
1536.14427865423,0.280851388370817,530601,277918
1539.22315036524,0.28089131766772,522323,273557
1542.29769281213,0.280793938159783,513566,269031
1546.39034833045,0.28006115870382,501990,263411
1549.45478916105,0.279647051324142,492864,258869
1552.51490072752,0.279785552045194,484129,254200
1555.57068302988,0.279182399866449,475144,249829
1558.6221360681,0.279566479239327,466157,244887
1561.66925984221,0.279528684901901,457180,240192
1564.71205435219,0.279161295096983,447933,235533
1568.76237928798,0.278724982260991,435514,229233
1571.79507218167,0.278831729306423,426393,224377
1574.82343581124,0.278809234813623,416883,219384
1577.84747017669,0.27872857151965,407745,214615
1580.86717527801,0.277823056947563,398237,210048
1583.88255111521,0.277595295189835,389230,205405
1586.89359768829,0.278442828299266,379975,200130
1590.90159204153,0.277593179656114,368075,194242
1593.90253699832,0.277069228158663,358626,189484
1596.89915269099,0.277200013092183,349976,184858
1599.89143911953,0.277066473681535,340903,180121
1602.87939628395,0.277076300933618,331947,175385
1605.86302418424,0.276100928562521,322931,171005
1609.83446030711,0.275298503676241,311078,165033
1612.80798659112,0.275669522760556,302345,160263
1615.777183611,0.274941264626078,293721,155953
1618.74205136676,0.274741213090094,285024,151405
1621.7025898584,0.274341705210695,276146,146824
1624.65879908592,0.273569442437479,267419,142437
1627.61067904931,0.274437930756615,259344,137860
1631.53978458964,0.273333116874141,247935,132131
1634.48156293674,0.274232425709298,239948,127610
1637.41901201972,0.27355545769821,231524,123322
1640.35213183857,0.27476055737795,224138,119057
1643.28092239331,0.272466818799192,215916,115297
1646.20538368392,0.273385027633821,208324,111008
1649.1255157104,0.274172814678629,200821,106816
1653.01229066819,0.273661505758944,191233,101836
1655.92232107839,0.275054856829428,183841,97586
1658.82802222446,0.274437445936985,176324,93729
1661.72939410641,0.273454144478545,168988,90033
1664.62643672424,0.275141082174902,161191,85546
1667.51915007795,0.274863115788575,152938,81218
1671.36936680536,0.275858702794601,141776,75118
1674.25197854278,0.27683442794062,132563,70079
1677.13026101607,0.276303460456641,122331,64749
1680.00421422524,0.277680594417255,110925,58526
1682.87383817029,0.278670115187086,99349,52299
1685.73913285121,0.279220320519226,87144,45816
1688.60009826801,0.279950375172067,75621,39691
1692.40798441288,0.282632362376977,61610,32138
1695.25884821339,0.278981597304579,51825,27262
1698.10538274978,0.281171964371676,43688,22866
1700.94758802205,0.281630938958628,36996,19343
