***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,FolHerbario,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,20,,,,,,Num Repeats:,20,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,39.01,,,,,,System Temp (C):,38.57,,,,,,,
Humidity (%):,45.33,,,,,,Humidity (%):,46.53,,,,,,,
Lamp ADC:,3077,3079,831,849,,,Lamp ADC:,3077,3078,831,849,,,,
Data Date-Time:,2025/04/03T10:38:52,,,,,,Data Date-Time:,2025/04/03T10:33:28,,,,,,,
Total Measurement Time in sec:,6.4919317,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-5.74589567087503,0.0468271937173058,-9.53581739805986E-05,,,,,
Serial Number:,C23R002,(95UB125GC0VC23R002),,,,,Pixel to Wavelength Coefficients:,1756.1983651918,-0.919335509971685,-0.000241825006214287,,,,,
GUI Version:,3.13.1,Revision:,930,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.10,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.3.1,,,,,,Total Time(hh:mm:ss):,6min 31sec ,,,,,,,
UUID:,DE:67:0C:88:67:76:74:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,F,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,C,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Reflectance (unitless)
901.701099874012,0.556530428480443
905.577788882674,0.563615766635986
909.450125041225,0.568057735136303
913.318108349663,0.568203654493677
917.18173880799,0.57329010782713
921.041016416205,0.578405142583991
926.179948793651,0.582011687425878
930.029069751605,0.584494460361901
933.873837859447,0.587582599920432
937.714253117177,0.590752919956888
941.550315524795,0.594739117666253
945.382025082302,0.59734547270562
949.209381789697,0.60089846865237
954.305752966049,0.604748826144552
958.122953023182,0.606935119296777
961.935800230204,0.610049229730081
965.744294587114,0.613121258570987
969.548436093912,0.615178439848701
973.348224750598,0.617882503682238
977.143660557173,0.620634832495054
982.197470532431,0.624052292764714
985.982749688744,0.626158456629435
989.763675994946,0.627976618729451
993.540249451036,0.63050017451356
997.312470057013,0.633180867302189
1001.08033781288,0.633996630437016
1004.84385271863,0.636839683230002
1009.8551014928,0.639704405898991
1013.60845974829,0.641265405209628
1017.35746515367,0.643383607700184
1021.10211770894,0.646311115799366
1024.8424174141,0.648366090738408
1028.57836426914,0.64942460944688
1032.30995827408,0.651079296962022
1037.27864584715,0.653296539240294
1041.00008320182,0.655325093636435
1044.71716770638,0.656668313562883
1048.42989936083,0.658997413927977
1052.13827816517,0.660211990467081
1055.8423041194,0.661921301585851
1059.54197722351,0.663220972759901
1064.46810359549,0.666377814320253
1068.15762004934,0.666951050929115
1071.84278365308,0.668487440338448
1075.52359440671,0.668926109286078
1079.20005231022,0.67077868071721
1082.87215736363,0.672644424316792
1086.53990956692,0.673013491163845
1091.42347473781,0.675245208731399
1095.08107029084,0.676174338265596
1098.73431299376,0.677040823337043
1102.38320284657,0.67802742937096
1106.02773984926,0.679183923500148
1109.66792400185,0.679716089102832
1113.30375530432,0.680722399100315
1118.14475927411,0.681547729278097
1121.77043392632,0.682913098807238
1125.39175572842,0.683169097863304
1129.00872468041,0.684452619956678
1132.62134078229,0.684465918320595
1136.22960403405,0.684411334593464
1139.83351443571,0.685408071092014
1144.6319572044,0.685373427357961
1148.22571095579,0.685457104008455
1151.81511185707,0.685175175763273
1155.40015990824,0.684866052571411
1158.9808551093,0.685311871227364
1162.55719746024,0.684561254672641
1166.12918696107,0.684548704233699
1170.88506852868,0.683673733434375
1174.44690137925,0.684734901685393
1178.00438137971,0.684231948552357
1181.55750853005,0.683589822491135
1185.10628283029,0.683569089915326
1188.65070428041,0.683819864315834
1192.19077288043,0.683827675066152
1196.90409324693,0.683929513918447
1200.43400519669,0.684693801947921
1203.95956429632,0.685071224123011
1207.48077054585,0.685505875774048
1210.99762394527,0.68564133568668
1214.51012449457,0.686748033317908
1218.01827219376,0.688114830954265
1222.68903135918,0.689599285949171
1226.18702240811,0.691212557608151
1229.68066060693,0.691920988866055
1233.16994595564,0.692563619470006
1236.65487845423,0.694165472140964
1240.13545810271,0.69438430101528
1243.61168490109,0.695597850197453
1248.23988286541,0.696093134062318
1251.70595301352,0.696884885286526
1255.16767031152,0.697097942686116
1258.6250347594,0.698012447299739
1262.07804635718,0.698374819995886
1265.52670510484,0.69904650742021
1268.97101100239,0.699308301994702
1273.55664776562,0.699730036866507
1276.99079701291,0.700199348213411
1280.42059341009,0.700570788413824
1283.84603695715,0.700996838273993
1287.26712765411,0.701628168692694
