***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,FolHerbario,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,20,,,,,,Num Repeats:,20,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,39.82,,,,,,System Temp (C):,39.52,,,,,,,
Humidity (%):,44.15,,,,,,Humidity (%):,45.08,,,,,,,
Lamp ADC:,3068,3082,845,842,,,Lamp ADC:,3068,3082,845,843,,,,
Data Date-Time:,2025/04/03T11:06:41,,,,,,Data Date-Time:,2025/04/03T10:59:18,,,,,,,
Total Measurement Time in sec:,6.4679665,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-4.78706677830951,0.0420606707536571,-9.21439965724389E-05,,,,,
Serial Number:,C23R001,(95UB125GC0VC23R001),,,,,Pixel to Wavelength Coefficients:,1777.69850932213,-0.910890781979712,-0.000240535926235214,,,,,
GUI Version:,3.13.1,Revision:,930,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.10,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.3.1,,,,,,Total Time(hh:mm:ss):,7min 8sec ,,,,,,,
UUID:,DE:67:0C:88:67:3E:75:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,F,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,C,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.868887283122,0.316404224630374,105143,50743
904.747472781646,0.312988232575216,113258,55091
909.912185107076,0.30901237636254,124367,61051
913.780668096698,0.305186017480616,134608,66663
917.644821439648,0.302646007226305,147277,73365
921.504645135925,0.300414192443675,162797,81514
925.36013918553,0.297334539998372,181384,91467
929.211303588463,0.294056913058769,202339,102807
933.058138344724,0.29408463346709,224678,114150
938.180516347137,0.289597045425388,252222,129475
942.017248594496,0.28749066452613,270254,139406
945.849651195182,0.28549520623272,287608,149041
949.677724149196,0.28380012990914,303701,157996
953.501467456539,0.281157481567605,318958,166946
957.320881117208,0.279936369368327,334005,175314
961.135965131206,0.277919818294997,349066,184072
966.216008810601,0.275681138266647,369171,195680
970.020990315697,0.274630907953044,384177,204127
973.821642174121,0.273484448888648,398179,212126
977.617964385872,0.271999499342021,411862,220167
981.409956950951,0.270891488766093,424917,227726
985.197619869358,0.269118863735868,436278,234771
988.980953141092,0.26788406313618,446467,240938
994.01866249747,0.266112388165037,458378,248377
997.791893260303,0.265028421870626,465755,253005
1001.56079437646,0.263367598924386,472237,257509
1005.32536584595,0.262161120009912,477794,261264
1009.08560766877,0.260575459624833,482554,264832
1012.84151984491,0.259618461849788,485948,267283
1016.59310237438,0.258669550197489,487995,268996
1021.58847740774,0.256677578827178,489834,271251
1025.32995742831,0.25558212425575,490830,272489
1029.06710780221,0.254808683868815,491129,273141
1032.79992852944,0.253006267477561,489770,273518
1036.52841960999,0.252384361532151,488463,273179
1040.25258104387,0.250635889781283,487227,273587
1043.97241283108,0.250441275197594,486715,273422
1047.68791497161,0.248946333446543,486412,274194
1052.63518281973,0.248138039905214,485589,274240
1056.34058245136,0.247663239512041,485704,274605
1060.04165243632,0.24623867015595,487701,276640
1063.73839277461,0.245235111522355,490473,278856
1067.43080346623,0.244567564038741,492015,280163
1071.11888451118,0.243610370160439,490527,279932
1074.80263590945,0.243092988041024,486187,277786
1079.70756943455,0.2412743530201,481039,275998
1083.38121832392,0.240789237403746,480448,275967
1087.05053756662,0.239951475968178,480728,276661
1090.71552716264,0.239162232359525,481045,277347
1094.376187112,0.238424585768229,483051,278977
1098.03251741468,0.23764738213943,485155,280694
1101.68451807069,0.236522526779138,487260,282643
1106.54711727277,0.236263479324423,490703,284810
1110.18901541988,0.234988991981248,493132,287061
1113.82658392031,0.235502196772638,496319,288575
1117.45982277408,0.234307892377364,498539,290664
1121.08873198117,0.234544651667731,500829,291840
1124.71331154159,0.233795360278168,502902,293554
1128.33356145534,0.233268945961355,506218,295848
1133.1538263344,0.233256000667977,509678,297879
1136.76397373924,0.232853729589947,512172,299614
1140.36979149742,0.232552320611309,514473,301169
1143.97127960892,0.23301441406175,517738,302758
1147.56843807374,0.232925614440283,520525,304450
1151.1612668919,0.233529326479465,523218,305600
1154.74976606338,0.233666039264368,526522,307433
1159.52769661943,0.23330301641381,529934,309684
1163.10609328201,0.234323275201561,533297,310918
1166.68016029792,0.234436163873252,536867,312918
1170.24989766716,0.234047026182975,540147,315112
1173.81530538972,0.23460071937879,544842,317446
1177.37638346562,0.234584241217852,549493,320168
1180.93313189484,0.235086630132147,553526,322145
