***Scan Config Information***,,,,,,,***Reference Scan Information***,,,,,,,,
Scan Config Name:,FolHerbario,,,,,,Scan Config Name:,Local New Reference,,,,,,,
Scan Config Type:,Slew,Num Section:,1,,,,Scan Config Type:,Slew,Num Section:,1,,,,,
Section Config Type:,Column,,,,,,Section Config Type:,Column,,,,,,,
Start Wavelength (nm):,900,,,,,,Start Wavelength (nm):,900,,,,,,,
End Wavelength (nm):,1700,,,,,,End Wavelength (nm):,1700,,,,,,,
Pattern Width (nm):,7.03,,,,,,Pattern Width (nm):,7.03,,,,,,,
Exposure (ms):,0.635,,,,,,Exposure (ms):,0.635,,,,,,,
Digital Resolution:,228,,,,,,Digital Resolution:,228,,,,,,,
Num Repeats:,20,,,,,,Num Repeats:,20,,,,,,,
PGA Gain:,64,(FixedPGA),,,,,PGA Gain:,64,(AutoPGA),,,,,,
System Temp (C):,40.34,,,,,,System Temp (C):,40.38,,,,,,,
Humidity (%):,40.87,,,,,,Humidity (%):,40.97,,,,,,,
Lamp ADC:,3068,3082,845,842,,,Lamp ADC:,3069,3082,845,842,,,,
Data Date-Time:,2025/04/03T12:02:21,,,,,,Data Date-Time:,2025/04/03T12:01:27,,,,,,,
Total Measurement Time in sec:,6.5033322,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
***General Information***,,,,,,,***Calibration Coefficients***,,,,,,,,
Model Name:,NIR-S-G1,,,,,,Shift Vector Coefficients:,-4.78706677830951,0.0420606707536571,-9.21439965724389E-05,,,,,
Serial Number:,C23R001,(95UB125GC0VC23R001),,,,,Pixel to Wavelength Coefficients:,1777.69850932213,-0.910890781979712,-0.000240535926235214,,,,,
GUI Version:,3.13.1,Revision:,930,,,,Versions (Cal/Ref/Cfg):,1,3,1,,,,,
TIVA Version:,2.4.10,,,,,,***Lamp Usage ***,,,,,,,,
DLPC Version:,2.3.1,,,,,,Total Time(hh:mm:ss):,12min 30sec ,,,,,,,
UUID:,DE:67:0C:88:67:3E:75:21,,,,,,***Device/Error/Activation Status***,,,,,,,,
Main Board Version:,F,,,,,,Device Status:,0x00000001,Activation Status:,Activated,,,,,
Detector Board Version:,C,,,,,,Error status:,0x00000000,Error Code:,0x00000000000000000000000000000000,,,,,
,,,,,,,,,Error Details:,Not found,,,,,
***Scan Data***,,,,,,,,,,,,,,,
Wavelength (nm),Reflectance (unitless)
900.868887283122,0.502871741495955
904.747472781646,0.506662447702422
909.912185107076,0.511998783717822
913.780668096698,0.515726251397848
917.644821439648,0.519144304037105
921.504645135925,0.525143739809491
925.36013918553,0.528260965298573
929.211303588463,0.531627657004235
933.058138344724,0.535184213568576
938.180516347137,0.541702799985745
942.017248594496,0.545464261758571
945.849651195182,0.549262142248161
949.677724149196,0.552677006688414
953.501467456539,0.555861754718865
957.320881117208,0.561404973462938
961.135965131206,0.564812438330225
966.216008810601,0.570667896072104
970.020990315697,0.573447573011913
973.821642174121,0.5777474293461
977.617964385872,0.582576921680843
981.409956950951,0.584104929225762
985.197619869358,0.589186931755943
988.980953141092,0.592768127098883
994.01866249747,0.597866949450874
997.791893260303,0.60119671352868
1001.56079437646,0.605223145654654
1005.32536584595,0.607900391622325
1009.08560766877,0.611456306271913
1012.84151984491,0.615533061686057
1016.59310237438,0.619265568094593
1021.58847740774,0.623514241317312
1025.32995742831,0.62678148773874
1029.06710780221,0.630134098257635
1032.79992852944,0.633811694569943
1036.52841960999,0.637629596403413
1040.25258104387,0.64083703700675
1043.97241283108,0.643937905688022
1047.68791497161,0.647570297905811
1052.63518281973,0.651003846264362
1056.34058245136,0.654346158421772
1060.04165243632,0.657735480522877
1063.73839277461,0.661661543712378
1067.43080346623,0.664620761716535
1071.11888451118,0.667517176092018
1074.80263590945,0.669699678519879
1079.70756943455,0.673691518574167
1083.38121832392,0.675671357157235
1087.05053756662,0.678593204942614
1090.71552716264,0.680988779135077
1094.376187112,0.682712179024441
1098.03251741468,0.68607142563394
1101.68451807069,0.687867798211864
1106.54711727277,0.691125537605997
1110.18901541988,0.69330223514836
1113.82658392031,0.694490271216344
1117.45982277408,0.697259659839166
1121.08873198117,0.698230460295368
1124.71331154159,0.700598078538929
1128.33356145534,0.702201608549508
1133.1538263344,0.703683336040565
1136.76397373924,0.705012274202372
1140.36979149742,0.705245191488043
1143.97127960892,0.707574057147705
1147.56843807374,0.708347627105976
1151.1612668919,0.709166202725685
1154.74976606338,0.710327269694189
1159.52769661943,0.709978760596207
1163.10609328201,0.710862452558566
1166.68016029792,0.711336029378968
1170.24989766716,0.712182101118472
1173.81530538972,0.712689661991069
1177.37638346562,0.712686201222635
1180.93313189484,0.713336013890817
1185.66872812787,0.713717761029157
1189.21537404818,0.714609627703431
1192.75769032183,0.715787067971396
1196.29567694881,0.716567414081784
1199.82933392911,0.71707719195243
1203.35866126274,0.718891085901701
1206.8836589497,0.719320018615917
1211.57692085971,0.720971912382667
1215.09181603776,0.722102278533576
1218.60238156915,0.72352965684782
1222.10861745386,0.725455239229185
1225.6105236919,0.726973014774716
1229.10810028326,0.729284196417655
1232.60134722796,0.730384829791535
1236.09026452598,0.731662462981057
1240.73541925074,0.733861935587369
1244.21423403986,0.734856919107355
1247.68871918231,0.736826670116876
1251.15887467809,0.737761001021508
1254.62470052719,0.739045367066891
1258.08619672962,0.740090590125649
1261.54336328538,0.741280407582066
1266.14618368713,0.741798083126592
1269.59324773399,0.743163844185355
1273.03598213417,0.7441374410107
1276.47438688769,0.745286866002272
1279.90846199453,0.745734642739307
1283.3382074547,0.746890724030203
1286.76362326819,0.748488364225915
